Ticker,Date,Open,High,Low,Close,Volume
MBB,10/17/2022,15.01397,15.0988,14.50502,14.84432,9753300.0
MBB,10/18/2022,15.22603,15.4381,14.80191,14.88673,9558200.0
MBB,10/19/2022,15.01397,15.0988,14.63226,14.84432,5589900.0
MBB,10/20/2022,14.80191,14.84432,14.54744,14.54744,6782800.0
MBB,10/21/2022,14.63226,14.63226,13.65678,13.65678,13740600.0
MBB,10/24/2022,13.82643,13.95366,13.10542,13.23265,17418100.0
MBB,10/25/2022,13.35989,14.12331,13.14783,13.91125,16036100.0
MBB,10/26/2022,13.91125,14.25055,13.78401,13.91125,7264900.0
MBB,10/27/2022,13.99608,14.84432,13.99608,14.84432,13098100.0
MBB,10/28/2022,15.0988,15.39568,14.7595,14.97156,13950700.0
MBB,10/31/2022,15.01397,15.18362,14.4202,15.01397,12195900.0
MBB,11/1/2022,15.26845,15.60775,15.14121,15.26845,20853600.0
